Crop,Crop_Year,Season,State,Area,Production,Annual_Rainfall,Fertilizer,Pesticide,Yield
Small millets,2023,Kharif     ,Odisha,28260.01465976232,14668.53227028916,1566.8728199392335,5355944.230808435,11278.93331196233,0.5189553371719713
Soyabean,2023,Kharif     ,Odisha,58.79677189926447,10.745349058442152,1508.0104918105517,6559.462979517756,15.459659863402424,0.1761811911585107
Sugarcane,2023,Whole Year ,Odisha,6377.669735916863,366048.7438298163,3772.2753683642377,528559.5321361966,0.0,71.48542625562504
Sugarcane,2023,Winter     ,Odisha,2426.842472186296,177764.68037129473,1449.7057685224866,1020108.7825760312,993.4533908238772,55.80255241258192
Sunflower,2023,Kharif     ,Odisha,583.2400820394687,499.6782264531552,1610.5749723020751,111871.38900784064,242.78112448390172,0.835185305784558
Sunflower,2023,Rabi       ,Odisha,18202.622878390845,23883.14118388913,1566.682344753166,2998029.0108598587,6841.229474755326,1.3354891547705663
Sweet potato,2023,Kharif     ,Odisha,36068.14484739544,385525.4382898462,1633.2679358929845,6785910.977151724,14849.508640666483,9.080002826172354
Sweet potato,2023,Rabi       ,Odisha,6186.863817324274,58658.38540764304,1646.9831900667311,1283571.7555979292,2237.1494608131948,8.725476451105205
Sweet potato,2023,Whole Year ,Odisha,101053.75232208044,1096002.0315355835,2422.545147847577,11713296.4023749,13946.281711316342,10.556809195761238
Tobacco,2023,Rabi       ,Odisha,125.08439343612665,92.48085273402366,1711.0282048544857,21811.667981326704,52.7077276423035,0.7012662553474003
Tobacco,2023,Whole Year ,Odisha,0.0,2107.0775589270697,1518.2251509328742,0.0,0.0,0.6810723060954219
Turmeric,2023,Kharif     ,Odisha,27951.028750504574,65200.10233523937,1717.6112568732449,5213160.542019241,11299.697343592088,2.4257903765758893
Turmeric,2023,Whole Year ,Odisha,11635.460173488098,31194.90302448406,2298.896615924814,2205982.276688077,0.0,2.019198977267984
Urad,2023,Autumn     ,Odisha,15469.64134277602,4921.762065539032,1520.6236676315052,3550882.996684533,6059.9400159639945,0.3491576004423972
Urad,2023,Kharif     ,Odisha,0.0,0.0,2249.016784377361,0.0,0.0,0.0
Urad,2023,Rabi       ,Odisha,269452.7221179436,109519.38175648105,1486.79800039589,28056672.33520933,72505.74243355384,0.3622950431058585
Urad,2023,Summer     ,Odisha,10894.954733644709,5230.067278178561,1594.066613833155,1805485.220374754,3522.792945633832,0.4912584436579126
Urad,2023,Winter     ,Odisha,28689.022469312997,13150.348317422298,1485.7573956358042,7927320.78787361,11647.163717798734,0.4018340543527082
Wheat,2023,Rabi       ,Odisha,0.0,0.0,1512.4008465712411,0.0,0.0,2.396757012220697
Wheat,2023,Summer     ,Odisha,0.0,0.0,1693.1276480792703,0.0,0.0,1.7553331315256482
Arhar/Tur,2024,Autumn     ,Odisha,24905.235237874804,6798.1706587477065,1416.3445143060603,2418932.803928135,8366.755786904036,0.1969213729228833
Arhar/Tur,2024,Kharif     ,Odisha,132655.74576676456,151481.50329962713,1648.5547818348855,23924330.236193456,49304.24747520441,1.0468130529587452
Arhar/Tur,2024,Rabi       ,Odisha,356.8504609802713,307.4344149958869,1691.8955514445304,32691.49909519576,86.29608117864666,1.3285854968625503
Arhar/Tur,2024,Summer     ,Odisha,82981.22047498627,16288.468432229933,1545.6727896892928,8446349.041800516,27979.668910926757,0.2149352466598991
Arhar/Tur,2024,Winter     ,Odisha,120822.46735843788,24478.404328745997,1488.8950824403444,11048946.162132995,34714.471965634046,0.1974304063957618
Bajra,2024,Kharif     ,Odisha,1301.800944961566,742.0808123660306,1683.9858326767708,295095.7054472735,528.6657560388901,0.6607818932415604
Castor seed,2024,Kharif     ,Odisha,3122.971559483194,2117.43220291686,1707.0194160656526,686489.5147467683,1347.911811323321,0.994674245734834
Castor seed,2024,Rabi       ,Odisha,293.3816326492161,618.5930989498136,1569.5853408859182,229683.94418433995,281.77362045970546,0.7356785792683256
Coriander,2024,Rabi       ,Odisha,18241.488464679085,13595.77270926674,1566.821490427988,3645564.74517624,7600.884312527591,0.6344901884626598
Coriander,2024,Whole Year ,Odisha,51747.92837995968,26972.368894923267,2231.6859038501507,5871879.926077808,9102.568655623658,0.5438153769665589
Cotton(lint),2024,Kharif     ,Odisha,208382.2403242,695485.8950383405,1691.917826505049,36949545.04420194,77981.31194954722,4.319203160113171
Cowpea(Lobia),2024,Kharif     ,Odisha,41998.89896543256,28665.074605127196,1513.0832048956884,6594649.605378298,15576.1762418388,0.774565626375325
Cowpea(Lobia),2024,Rabi       ,Odisha,28666.44596783253,19987.86071999718,1617.001810633342,4861440.839400067,11012.216347958738,0.7561650177804581
Dry chillies,2024,Kharif     ,Odisha,18709.552043789583,19506.596613875885,1643.616696500741,4516243.215568909,8122.536064786034,0.9286770978647036
Dry chillies,2024,Rabi       ,Odisha,46612.49562065055,68120.4820687496,1565.1896347227073,8919923.36252878,20253.70268219284,1.5482402260887853
Dry chillies,2024,Whole Year ,Odisha,109439.09805302724,91997.06357931912,2421.712595785775,15084602.873832231,8324.632869211842,0.751645713589655
Garlic,2024,Rabi       ,Odisha,12660.579151951028,47602.33603757079,1587.2224613563756,2470432.272193527,4972.90018067932,4.390280565623632
Garlic,2024,Whole Year ,Odisha,20823.58890418704,76029.63351614417,2054.28911299291,2687856.699030135,3161.776827692232,3.3692363002267176
Ginger,2024,Kharif     ,Odisha,17227.997353690946,289000.11417966656,1671.7191948410025,3101095.6985439803,7340.0762977311,15.217616354553654
Gram,2024,Rabi       ,Odisha,25565.80858583564,24050.889931434245,1684.3385095422625,5025654.342252427,10083.203232073338,0.8063557063872365
Groundnut,2024,Autumn     ,Odisha,10204.062441053356,11935.09347271698,1461.439358371246,2616171.746143498,3779.6041602766254,1.1648938124614718
Groundnut,2024,Kharif     ,Odisha,0.0,4791.035864212506,2326.8746590015794,0.0,0.0,0.7830702148947187
Groundnut,2024,Rabi       ,Odisha,148627.44779410303,281531.2155921907,1354.7890376893015,13525363.891945474,39070.97275142803,1.4147034003495946
Groundnut,2024,Summer     ,Odisha,14760.884304349938,32351.88115199938,1603.7825404084736,3807234.183295816,5855.822873015384,1.8492277298431417
Groundnut,2024,Winter     ,Odisha,71.20778863575788,947.1080025918116,1515.0204557556992,200554.02933395703,145.50629655878478,1.3530060525989425
Horse-gram,2024,Kharif     ,Odisha,135017.9343568224,59353.95674810673,3831.448551891196,12119324.833005518,19745.8793791043,0.5275257753493919
Horse-gram,2024,Rabi       ,Odisha,300394.53608246485,99045.87651159204,1462.173842555988,32486558.41942184,82610.44601176327,0.3477334382502415
Horse-gram,2024,Summer     ,Odisha,0.0,0.0,1522.4022821777824,0.0,0.0,0.4943390319864981
Horse-gram,2024,Winter     ,Odisha,0.0,4387.907849279744,1593.1658662390346,3013713.1654105554,1784.5417593134505,0.4048629023529341
Jowar,2024,Kharif     ,Odisha,3608.796319086426,2250.3917965361893,1544.4142266065526,846496.0626744156,1660.2565276233795,0.6302754285393156
Jute,2024,Autumn     ,Odisha,0.0,0.0,1398.3394374908444,0.0,0.0,1.5733881208450249
Jute,2024,Kharif     ,Odisha,0.0,0.0,2386.2338577361124,0.0,0.0,20.646996381358623
Linseed,2024,Rabi       ,Odisha,6358.827366368851,4108.526557465022,1730.1372747733965,1433842.8114927772,2729.1819711691155,0.533094042115765
Maize,2024,Autumn     ,Odisha,71137.7361697844,214508.474915954,1497.5446353279,12614403.219408926,27880.647458231226,2.1233561692832765
Maize,2024,Kharif     ,Odisha,0.0,0.0,2047.909455666252,0.0,0.0,0.0
Maize,2024,Rabi       ,Odisha,47199.00126555572,52764.33416969184,2425.1102109122785,4017824.667348363,9163.169951756854,0.8805257960218952
Maize,2024,Summer     ,Odisha,3994.140332024018,12920.710642160408,1448.7261058624,687308.2690997996,1367.067260570676,2.5008461535370405
Maize,2024,Winter     ,Odisha,0.0,0.0,1677.9736053309357,9587.58050139032,36.379348675958646,2.796973331667439
Masoor,2024,Rabi       ,Odisha,8326.254184175088,4719.563744929461,1693.5819864443042,1607263.7591872464,3156.43788896532,0.5082374338586015
Mesta,2024,Kharif     ,Odisha,0.0,0.0,1654.7487438465046,278235.13426427793,274.48393723158426,4.956302327689008
Moong(Green Gram),2024,Autumn     ,Odisha,21746.0752444598,7595.525974678366,1467.0098913496977,3752991.764463579,8178.059819026483,0.4661413820036522
Moong(Green Gram),2024,Kharif     ,Odisha,763686.9466466268,104928.070318944,2349.1567582619823,68001565.40346634,145526.9426481315,0.0
Moong(Green Gram),2024,Rabi       ,Odisha,471290.1479749801,182634.2520232372,1588.364936232562,47128106.13699713,117191.85805605668,0.3855130413773433
Moong(Green Gram),2024,Summer     ,Odisha,200934.89543945956,78569.715371978,1511.3571815939954,33796700.07781154,70978.6015388744,0.4946447346101505
Moong(Green Gram),2024,Winter     ,Odisha,66090.76010781678,25996.281982688663,1522.7753465782582,14199941.505405525,28298.63650476385,0.4315801328461485
Niger seed,2024,Kharif     ,Odisha,14220.876836917909,0.0,2029.8219981041627,0.0,0.0,0.0
Niger seed,2024,Rabi       ,Odisha,350439.5943818606,88289.85505172686,1576.7589395756013,36555763.016534336,72852.97360224891,0.0462316701201778
Niger seed,2024,Winter     ,Odisha,4941.056387428199,5926.360112405476,1783.8360540896217,727252.0175104968,2862.653624010561,0.389302102185587
Onion,2024,Rabi       ,Odisha,36211.44883934326,448119.558120992,1560.556741604869,6499927.478586672,12038.497438311397,11.442111774255848
Onion,2024,Whole Year ,Odisha,0.0,0.0,1692.51649050625,0.0,0.0,16.75699948966335
Other  Rabi pulses,2024,Rabi       ,Odisha,97733.51670079451,51343.91750534127,1675.613439520143,17707024.178662512,35506.66999958792,0.4334201311685356
Other Kharif pulses,2024,Kharif     ,Odisha,100004.72035093686,43053.66758196127,1606.7686499716292,17198092.723570865,32784.783037090296,0.4225586833829396
Peas & beans (Pulses),2024,Rabi       ,Odisha,34357.583373428846,23546.589322277872,1464.4321450919672,5451575.049749194,12676.94733664331,0.8045659483099812
Potato,2024,Whole Year ,Odisha,159.10100565531258,10383.58324045352,1467.9163409679263,15694.7855704109,0.0,10.657282185368972
Potato,2024,Winter     ,Odisha,3813.784848596538,48162.3002867485,1586.3483642951865,811746.2311652615,1708.75307460882,13.634956927859148
Ragi,2024,Autumn     ,Odisha,1027.6379428041614,1637.2585926342804,1365.827137944907,1246857.2735928297,1040.2037960586874,0.6721879598911147
Ragi,2024,Kharif     ,Odisha,0.0,0.0,2233.795495386092,0.0,0.0,0.0
Ragi,2024,Rabi       ,Odisha,6708.566272210859,6605.86071688579,1550.9905516356444,750480.0854167037,1791.1886354319074,0.8106299285715249
Ragi,2024,Summer     ,Odisha,14.740791809138251,34.22743898424422,1613.126106752131,24068.762084174065,19.31095595321002,0.7873634067900964
Ragi,2024,Winter     ,Odisha,30213.15912675809,23320.937033065555,1527.4517551798635,5629570.644950479,10456.325528978055,0.6599331995929525
Rapeseed &Mustard,2024,Rabi       ,Odisha,0.0,0.0,2437.041128680092,0.0,0.0,0.0
Rapeseed &Mustard,2024,Winter     ,Odisha,4491.976288268927,2439.228333083167,1447.506249913172,1169960.020670212,2335.19812838385,0.3405211846596165
Rice,2024,Autumn     ,Odisha,337303.94796071714,714608.5377199572,1572.5665937363028,76428468.43032464,146656.5731800799,1.6570870774014566
Rice,2024,Kharif     ,Odisha,4406086.554092562,1221649.780140982,1116.0912951716853,261783845.34898892,115212.72806016955,0.5581949925512157
Rice,2024,Summer     ,Odisha,1066241.4321953375,995406.2157787856,1560.539996796035,176493158.05517787,362357.64573205553,2.668353442797268
Rice,2024,Winter     ,Odisha,3233583.5915284287,8040629.101938018,1506.5318376468829,560007074.4645342,1150131.6997283408,2.448426258986243
Safflower,2024,Rabi       ,Odisha,0.0,0.0,1415.1022676651628,0.0,0.0,0.6673462398013216
Sannhamp,2024,Kharif     ,Odisha,5284.27954529165,26742.84636268252,1666.7951410405126,782523.2945642391,1738.8389277717774,4.83349283976754
Sannhamp,2024,Whole Year ,Odisha,4049.066415380477,163617.34320888875,0.0,0.0,0.0,9.204662215284756
Sesamum,2024,Autumn     ,Odisha,1065.1248097235448,421.7925321150505,1463.7072932205235,380292.16738709866,476.8009870426324,0.3380280685995463
Sesamum,2024,Kharif     ,Odisha,0.0,0.0,2371.693706414341,0.0,0.0,0.0
Sesamum,2024,Rabi       ,Odisha,73611.82427027026,27355.87928663264,1532.4236846398217,7696250.692409299,21320.63467903431,0.4003923963403042
Sesamum,2024,Summer     ,Odisha,0.0,0.0,1554.1592161513963,187431.98267283317,0.0,0.4060734788729255
Sesamum,2024,Winter     ,Odisha,0.0,1019.2139828391728,1502.9160246252711,1146623.4116634734,475.17628835313855,0.2525978828995512
Small millets,2024,Kharif     ,Odisha,28501.869134331217,15237.935505955087,1629.3359476992923,5823881.034182876,12123.480878639975,0.5401490381317939
Soyabean,2024,Kharif     ,Odisha,55.40099101590902,9.694266016478409,1652.7846321275188,6370.90151638098,17.190519943553326,0.1606688710793399
Sugarcane,2024,Whole Year ,Odisha,6315.34005813237,332687.6358452994,3969.51982571745,472511.9232058206,0.0,75.54561158983515
Sugarcane,2024,Winter     ,Odisha,1812.607741448572,133759.4200988562,1380.999496260266,916758.5825665918,1010.3227979969026,62.77522593932682
Sunflower,2024,Kharif     ,Odisha,614.8433742913863,506.8936961358564,1757.880922273203,117469.0508955833,235.30135933216548,0.9348889888948888
Sunflower,2024,Rabi       ,Odisha,17542.49669394458,25336.925089911078,1663.326240618974,3299711.880815946,6790.391854047767,1.370885532896729
Sweet potato,2024,Kharif     ,Odisha,35639.1173445305,360923.1197884106,1476.9684875545709,7365272.531086724,15266.438220756789,9.2697601326892
Sweet potato,2024,Rabi       ,Odisha,5365.176777237394,55261.6539085011,1712.7420226825775,1243176.7542249723,2366.882430178135,9.30769428553115
Sweet potato,2024,Whole Year ,Odisha,108263.173894036,1004928.6503792162,2471.019180085279,12976895.53554355,13784.351511521225,11.226155257013888
Tobacco,2024,Rabi       ,Odisha,130.12839435412238,93.28134675990376,1694.2451645774336,22171.801801454072,47.46886665900995,0.7471193581944928
Tobacco,2024,Whole Year ,Odisha,0.0,1995.94186337332,1671.835495332759,0.0,0.0,0.6975571350215914
Turmeric,2024,Kharif     ,Odisha,30929.732249178265,63902.15740916508,1525.1390989174254,5528215.738842822,10989.83712064186,2.491527353823863
Turmeric,2024,Whole Year ,Odisha,12962.880668236356,31067.88824881451,2055.850999238597,2206077.45558106,0.0,2.0506655622416043
Urad,2024,Autumn     ,Odisha,14935.280472431856,5053.595940129825,1390.8079904143908,3298798.0702940137,5528.17567832136,0.3593567229243986
Urad,2024,Kharif     ,Odisha,0.0,0.0,2337.8364364121585,0.0,0.0,0.0
Urad,2024,Rabi       ,Odisha,302464.37205946085,104253.22822526432,1330.217042150077,33720296.25959821,81032.30873500451,0.3381201694269528
Urad,2024,Summer     ,Odisha,10545.13931831093,5237.64716816175,1450.948284307252,1611192.063117922,3526.204144087188,0.5028658694338617
Urad,2024,Winter     ,Odisha,26627.76139132115,13475.124992307994,1512.9119235658943,7104018.949707102,11236.36612808919,0.396630910904234
Wheat,2024,Rabi       ,Odisha,0.0,0.0,1477.5947267429,0.0,0.0,2.5778992346959617
Wheat,2024,Summer     ,Odisha,0.0,0.0,1443.2023154457354,0.0,0.0,1.7209452809717027
